,id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
2757,2146,5821,143.925422,52.484238,0.931140,5940,86.090228,0.490603,326.132,0.687734,2.742260,1
2758,3146,5581,105.069006,69.844349,0.747068,5657,84.296796,0.601271,283.747,0.871083,1.504331,0
2759,4146,5843,147.949302,51.470042,0.937535,5994,86.252760,0.493747,331.547,0.667968,2.874474,1
2760,5146,6590,158.322303,53.910047,0.940242,6736,91.600484,0.641800,352.309,0.667187,2.936787,1
2761,6146,6854,129.952552,68.099489,0.851698,6995,93.417257,0.627368,323.409,0.823474,1.908275,0
2762,7146,6027,154.239386,50.510138,0.944859,6236,87.600312,0.550713,344.808,0.637025,3.053632,1
2763,8146,4625,138.447725,44.343784,0.947319,4821,76.738080,0.583965,309.304,0.607506,3.122145,1
2764,9146,4837,141.898437,44.240873,0.950155,4955,78.477128,0.459485,314.379,0.615005,3.207406,1
2765,10146,8237,148.277881,71.969384,0.874310,8400,102.409346,0.789741,359.364,0.801512,2.060291,0
2766,11146,7630,143.451464,68.562619,0.878387,7781,98.563775,0.606711,344.191,0.809348,2.092269,0
2767,12146,8162,149.949930,70.218390,0.883581,8345,101.942048,0.597949,358.771,0.796841,2.135479,0
2768,13146,7490,144.940371,66.715398,0.887766,7646,97.655334,0.783883,346.479,0.784039,2.172518,0
2769,14146,7409,145.273440,65.906418,0.891169,7546,97.125855,0.600016,346.342,0.776174,2.204238,0
2770,15146,9517,166.031847,74.183770,0.894632,9829,110.079157,0.596303,395.556,0.764353,2.238116,0
2771,16146,7663,150.076135,65.949851,0.898271,7878,98.776691,0.547905,356.392,0.758146,2.275610,0
2772,17146,8124,155.943075,66.881124,0.903361,8353,101.704464,0.765837,369.437,0.747996,2.331646,0
2773,18146,7614,161.522465,60.944832,0.926085,7914,98.460377,0.686688,390.146,0.628591,2.650306,0
2774,147,4236,105.645160,52.487291,0.867850,4326,73.440062,0.535051,260.888,0.782092,2.012776,1
2775,1147,6227,145.895419,55.312879,0.925345,6341,89.041915,0.831597,330.790,0.715128,2.637639,1
2776,2147,6706,154.220667,56.237108,0.931143,6837,92.403162,0.811668,348.992,0.691899,2.742329,1
2777,3147,5655,144.510578,51.347046,0.934746,5847,84.853813,0.547117,326.821,0.665308,2.814389,1
2778,4147,6538,156.200573,54.340571,0.937535,6663,91.238370,0.477610,350.678,0.668094,2.874474,1
2779,5147,6529,158.596046,54.002955,0.940242,6798,91.175550,0.580459,356.626,0.645105,2.936803,1
2780,6147,6647,160.908658,53.706896,0.942654,6851,91.995778,0.472827,360.981,0.641013,2.996052,1
2781,7147,6762,163.931072,53.683394,0.944860,6937,92.788177,0.501446,363.888,0.641726,3.053664,1
2782,8147,6803,165.681344,53.065792,0.947320,6927,93.069053,0.465767,366.101,0.637835,3.122187,1
2783,9147,6210,160.975024,50.185237,0.950162,6418,88.920288,0.640074,354.484,0.621024,3.207617,1
2784,10147,9144,155.793784,75.607635,0.874344,9416,107.900428,0.617629,386.526,0.769110,2.060556,0
2785,11147,4022,136.230365,37.660803,0.961028,4105,71.560949,0.682157,292.308,0.591521,3.617298,1
2786,12147,9014,156.996873,73.513977,0.883595,9229,107.130674,0.750666,376.409,0.799480,2.135606,0
2787,13147,7386,144.334538,66.436091,0.887767,7653,96.974983,0.601221,348.895,0.762482,2.172532,0
2788,14147,8523,155.485062,70.536014,0.891179,8721,104.172072,0.583527,370.593,0.779844,2.204336,0
2789,15147,8677,158.556911,70.840863,0.894641,8970,105.108989,0.547100,380.020,0.755034,2.238213,0
2790,16147,8309,156.232612,68.654037,0.898275,8577,102.855954,0.577736,373.734,0.747538,2.275651,0
2791,17147,8161,156.310135,67.037488,0.903364,8358,101.935803,0.680083,368.891,0.753628,2.331682,0
2792,18147,6345,146.929411,55.415601,0.926149,6488,89.881616,0.517663,336.998,0.702080,2.651409,0
2793,148,4535,109.735607,54.490818,0.868000,4698,75.987771,0.664469,274.329,0.757258,2.013837,1
2794,1148,6212,145.509756,55.166167,0.925346,6345,88.934605,0.522017,330.282,0.715602,2.637663,1
2795,2148,5883,143.813125,52.441288,0.931145,6003,86.547491,0.546290,324.251,0.703147,2.742364,1
2796,3148,6299,152.179804,54.068542,0.934755,6487,89.555211,0.638844,343.774,0.669785,2.814572,1
2797,4148,6370,154.490242,53.744949,0.937537,6509,90.058514,0.790715,345.428,0.670864,2.874507,1
2798,5148,6662,159.659681,54.364130,0.940244,6881,92.099521,0.555722,365.592,0.626356,2.936857,1
2799,6148,6087,154.599691,51.599526,0.942657,6294,88.035272,0.687797,345.056,0.642442,2.996146,1
2800,7148,8387,145.965800,74.253031,0.860943,8566,103.337602,0.616329,359.666,0.814738,1.965789,0
2801,8148,6084,157.339732,50.393725,0.947321,6225,88.013575,0.823052,343.649,0.647394,3.122209,1
2802,9148,6736,167.384628,52.181719,0.950165,6940,92.609619,0.674815,372.008,0.611656,3.207725,1
2803,10148,8779,152.624625,74.068716,0.874348,9026,105.724973,0.653588,371.241,0.800466,2.060581,0
2804,11148,6430,173.586106,47.977216,0.961046,6604,90.481657,0.717314,369.939,0.590419,3.618095,1
2805,12148,8568,153.361793,71.807188,0.883611,8716,104.446716,0.804507,366.459,0.801749,2.135744,0
2806,13148,7528,145.472929,66.958725,0.887772,7735,97.902744,0.622509,351.616,0.765160,2.172576,0
2807,14148,7584,146.665662,66.534111,0.891183,7724,98.266213,0.598485,349.385,0.780728,2.204368,0
2808,15148,9499,165.689770,74.027559,0.894642,9688,109.975008,0.732948,392.237,0.775873,2.238217,0
2809,16148,8572,158.741693,69.756459,0.898275,8837,104.471093,0.601164,380.396,0.744424,2.275656,0
2810,17148,9179,166.192040,71.271823,0.903375,9456,108.106733,0.586293,390.554,0.756211,2.331806,0
2811,18148,6450,148.722615,56.091476,0.926150,6607,90.622266,0.667978,338.018,0.709398,2.651430,0
2812,149,4976,114.121274,56.644203,0.868122,5093,79.596733,0.680339,277.133,0.814167,2.014703,1
2813,1149,6098,145.029887,54.983357,0.925349,6326,88.114782,0.572045,332.793,0.691909,2.637705,1
2814,2149,6125,147.174218,53.666731,0.931146,6269,88.309638,0.493156,334.269,0.688849,2.742373,1
2815,3149,6567,155.327855,55.185826,0.934758,6755,91.440495,0.535339,350.417,0.672058,2.814633,1
2816,4149,5827,147.778684,51.409490,0.937538,6016,86.134586,0.603459,335.066,0.652220,2.874541,1
2817,5149,6065,152.672089,51.981325,0.940253,6269,87.876037,0.492529,341.966,0.651741,2.937056,1
2818,6149,6304,156.243749,52.147229,0.942660,6430,89.590748,0.824052,345.171,0.664902,2.996204,1
2819,7149,5569,148.703855,48.696356,0.944861,5727,84.206122,0.564578,329.781,0.643481,3.053696,1
2820,8149,6129,159.126826,50.964871,0.947323,6380,88.338469,0.496115,350.640,0.626436,3.122284,1
2821,9149,7356,175.968544,54.855881,0.950168,7542,96.777839,0.458432,386.685,0.618211,3.207834,1
2822,10149,6324,129.332993,62.764777,0.874350,6419,89.732753,0.616374,310.226,0.825744,2.060598,0
2823,11149,9640,160.891461,76.893422,0.878403,9876,110.788218,0.599018,405.466,0.736848,2.092396,0
2824,12149,7980,149.122777,69.819580,0.883621,8283,100.799065,0.728634,361.985,0.765300,2.135830,0
2825,13149,8741,155.883509,71.749366,0.887776,8892,105.495909,0.665373,370.753,0.799101,2.172612,0
2826,14149,8800,158.065419,71.704679,0.891185,9076,105.851349,0.644689,379.172,0.769166,2.204395,0
2827,15149,8793,159.084932,71.076163,0.894643,8962,105.809240,0.592840,377.255,0.776385,2.238232,0
2828,16149,9546,167.498506,73.603277,0.898279,9780,110.246745,0.552239,396.718,0.762197,2.275694,0
2829,17149,8619,161.685677,69.337123,0.903381,8852,104.757108,0.540512,380.739,0.747157,2.331878,0
2830,18149,6100,143.831048,54.241338,0.926165,6198,88.129230,0.562938,323.564,0.732182,2.651687,0
2831,150,4234,105.640095,52.432337,0.868134,4329,73.422723,0.677007,259.741,0.788642,2.014789,1
2832,1150,5437,137.282618,52.043943,0.925355,5610,83.202184,0.521985,312.697,0.698750,2.637821,1
2833,2150,6835,156.997608,57.247658,0.931148,7070,93.287686,0.499854,355.613,0.679193,2.742428,1
2834,3150,5140,136.848338,48.619736,0.934759,5298,80.897783,0.639303,313.787,0.655999,2.814666,1
2835,4150,3176,110.320331,38.376971,0.937543,3332,63.590949,0.456322,243.926,0.670771,2.874649,1
2836,5150,5016,138.253695,47.071503,0.940255,5167,79.916016,0.576287,313.192,0.642608,2.937100,1
2837,6150,6513,158.598921,52.933012,0.942660,6677,91.063764,0.632945,355.254,0.648504,2.996219,1
2838,7150,5952,153.875919,50.388555,0.944864,6110,87.053557,0.450363,344.245,0.631157,3.053787,1
2839,8150,6183,157.518836,50.449476,0.947324,6329,88.726772,0.792388,344.948,0.652983,3.122309,1
2840,9150,6693,166.931495,52.035930,0.950174,6864,92.313554,0.588344,367.435,0.622974,3.208004,1
2841,10150,5809,158.223155,47.397044,0.954078,5952,86.001445,0.688596,340.449,0.629806,3.338249,1
2842,11150,7934,146.830738,70.168441,0.878422,8237,100.508122,0.603254,361.963,0.760981,2.092547,0
2843,12150,7071,139.120249,65.136121,0.883622,7215,94.884545,0.703582,336.051,0.786829,2.135839,0
2844,13150,8213,151.365139,69.665433,0.887791,8289,102.260043,0.598005,359.303,0.799448,2.172744,0
2845,14150,8008,151.084479,68.537590,0.891186,8242,100.975751,0.574792,360.575,0.774003,2.204403,0
2846,15150,8595,157.652535,70.435439,0.894646,8858,104.611156,0.575494,377.263,0.758870,2.238256,0
2847,16150,8941,161.756676,71.078097,0.898285,9247,106.695992,0.559337,384.104,0.761550,2.275760,0
2848,17150,7503,149.885120,64.273930,0.903389,7655,97.740045,0.668002,351.466,0.763270,2.331974,0
2849,18150,6229,145.465282,54.753371,0.926457,6330,89.056213,0.587032,327.062,0.731759,2.656737,0
2850,151,4296,106.256670,52.681679,0.868439,4390,73.958347,0.850693,259.409,0.802240,2.016957,1
2851,1151,7116,156.294489,59.247607,0.925365,7337,95.185990,0.589073,359.629,0.691411,2.637988,1
2852,2151,5447,139.756632,50.960587,0.931149,5581,83.278664,0.544156,315.351,0.688302,2.742446,1
2853,3151,6029,148.285110,52.682831,0.934760,6157,87.614846,0.581950,335.298,0.673897,2.814676,1
2854,4151,5607,144.358289,50.216618,0.937546,5781,84.492924,0.468421,323.775,0.672131,2.874711,1
2855,5151,7216,165.121422,56.219136,0.940255,7422,95.852473,0.496867,369.325,0.664797,2.937104,1
2856,6151,6086,153.507430,51.232956,0.942662,6260,88.028040,0.676222,342.682,0.651267,2.996263,1
2857,7151,6052,154.438839,50.571756,0.944867,6195,87.781807,0.608853,339.705,0.659030,3.053856,1
2858,8151,6524,163.199314,52.267539,0.947327,6707,91.140632,0.620211,362.233,0.624810,3.122384,1
2859,9151,6212,160.205853,49.935935,0.950181,6468,88.934605,0.452902,355.805,0.616619,3.208228,1
2860,10151,5406,153.099972,45.859540,0.954084,5526,82.964649,0.811712,328.854,0.628174,3.338454,1
2861,11151,8149,148.731970,71.073369,0.878435,8440,101.860832,0.694951,361.117,0.785269,2.092654,0
2862,12151,9157,158.498708,74.207576,0.883628,9330,107.977102,0.670842,378.940,0.801350,2.135883,0
2863,13151,8284,152.129438,70.016515,0.887793,8485,102.701102,0.612541,363.327,0.788596,2.172765,0
2864,14151,8747,157.775104,71.572610,0.891187,9061,105.532110,0.584068,378.752,0.766230,2.204406,0
2865,15151,9337,164.178710,73.347137,0.894658,9577,109.033195,0.565536,392.608,0.761200,2.238379,0
2866,16151,9762,169.661720,74.551540,0.898285,10078,111.487060,0.546707,405.219,0.747083,2.275764,0
2867,17151,8387,159.386444,68.347304,0.903392,8606,103.337602,0.631171,372.448,0.759775,2.332008,0
2868,18151,6466,148.825051,55.899629,0.926779,6581,90.734596,0.794349,336.703,0.716723,2.662362,0
2869,152,4649,110.702222,54.834545,0.868703,4768,76.936926,0.576942,273.621,0.780316,2.018841,1
2870,1152,5432,136.152536,51.611516,0.925367,5618,83.163918,0.549686,319.842,0.667265,2.638026,1
2871,2152,5383,138.993601,50.682018,0.931150,5558,82.787973,0.541931,316.997,0.673169,2.742464,1
2872,3152,7135,161.987258,57.549830,0.934762,7310,95.312980,0.541679,365.965,0.669460,2.814730,1
2873,4152,6360,153.823137,53.508373,0.937548,6511,89.987796,0.809985,344.294,0.674230,2.874749,1
2874,5152,7224,165.894397,56.480547,0.940259,7353,95.905591,0.841370,369.403,0.665253,2.937195,1
2875,6152,5079,140.692671,46.954753,0.942665,5248,80.416315,0.471719,317.446,0.633357,2.996346,1
2876,7152,7191,135.618819,68.965662,0.861047,7368,95.686287,0.715522,338.647,0.787961,1.966469,0
2877,8152,6198,158.273484,50.687462,0.947332,6377,88.834333,0.479462,350.071,0.635549,3.122537,1
2878,9152,5955,157.234426,49.009491,0.950182,6074,87.075493,0.505260,343.933,0.632621,3.208244,1
2879,10152,6244,163.733172,49.044433,0.954084,6390,89.163377,0.437286,355.946,0.619305,3.338466,1
2880,11152,6949,137.307936,65.613975,0.878436,7123,94.062435,0.624629,335.861,0.774128,2.092663,0
2881,12152,8497,152.958127,71.612109,0.883633,8744,104.013059,0.708792,370.802,0.776589,2.135925,0
2882,13152,8108,150.824922,69.415976,0.887793,8322,101.604263,0.642727,362.789,0.774133,2.172770,0
2883,14152,9114,161.559880,73.288747,0.891189,9420,107.723281,0.595686,389.453,0.755107,2.204430,0
2884,15152,8190,153.941933,68.773561,0.894659,8347,102.116756,0.665854,365.087,0.772149,2.238388,0
2885,16152,7527,148.281021,65.155758,0.898288,7732,97.896241,0.781133,350.150,0.771478,2.275793,0
2886,17152,6142,136.685695,58.607918,0.903410,6310,88.432106,0.547074,324.792,0.731660,2.332205,0
2887,18152,6878,154.639383,57.977050,0.927058,7058,93.580669,0.707031,355.948,0.682180,2.667252,0
2888,153,3791,99.934505,49.441305,0.869043,3886,69.475543,0.643852,243.201,0.805440,2.021276,1
2889,1153,4933,129.881339,49.226471,0.925392,5146,79.252070,0.541969,300.374,0.687063,2.638445,1
2890,2153,5141,135.540756,49.422552,0.931152,5301,80.905652,0.548373,308.619,0.678285,2.742488,1
2891,3153,4673,130.354884,46.310151,0.934767,4807,77.135260,0.645531,294.385,0.677601,2.814823,1
2892,4153,5283,140.579162,48.901279,0.937548,5487,82.015392,0.489167,323.276,0.635248,2.874754,1
2893,5153,7712,135.173482,74.758473,0.833144,8035,99.091994,0.605290,352.443,0.780188,1.808136,0
2894,6153,7363,134.880859,70.655214,0.851820,7506,96.823875,0.773912,333.520,0.831804,1.909001,0
2895,7153,7332,136.565422,69.425692,0.861139,7490,96.619834,0.692744,340.657,0.793958,1.967073,0
2896,8153,6168,158.157365,50.645921,0.947342,6376,88.619081,0.574783,350.705,0.630188,3.122806,1
2897,9153,4553,137.086623,42.729024,0.950183,4657,76.138424,0.513014,299.969,0.635850,3.208279,1
2898,10153,5711,157.889727,47.293094,0.954086,5950,85.272921,0.502729,343.378,0.608663,3.338537,1
2899,11153,9663,161.244051,77.048798,0.878447,9869,110.920304,0.759670,390.915,0.794616,2.092752,0
2900,12153,8400,152.305232,71.305946,0.883634,8600,103.417659,0.580752,370.543,0.768797,2.135940,0
2901,13153,9507,162.661233,74.863185,0.887795,9679,110.021309,0.756866,387.243,0.796684,2.172780,0
2902,14153,9312,162.587194,73.753984,0.891192,9490,108.887128,0.654438,384.886,0.789930,2.204453,0
2903,15153,9433,165.113756,73.764111,0.894660,9710,109.592284,0.662430,393.644,0.764984,2.238402,0
2904,16153,5681,128.824326,56.605960,0.898289,5817,85.048656,0.609746,305.328,0.765775,2.275809,0
2905,17153,9018,164.350537,70.469478,0.903411,9261,107.154441,0.591305,388.221,0.751903,2.332223,0
2906,18153,6912,154.688080,57.800752,0.927566,7101,93.811682,0.614837,353.707,0.694267,2.676230,0
2907,154,4955,114.942233,56.807134,0.869335,5185,79.428597,0.592562,290.011,0.740329,2.023377,1
2908,1154,4833,129.218787,48.972665,0.925401,4964,78.444673,0.638948,293.293,0.706030,2.638590,1
2909,2154,5461,139.537006,50.879672,0.931152,5598,83.385617,0.484561,320.201,0.669324,2.742490,1
2910,3154,6034,148.685892,52.819784,0.934774,6154,87.651169,0.479917,335.105,0.675233,2.814966,1
2911,4154,6813,159.411113,55.451904,0.937548,7031,93.137431,0.683624,355.865,0.676048,2.874764,1
2912,5154,4432,129.130257,43.963075,0.940261,4552,75.119889,0.573945,285.065,0.685365,2.937243,1
2913,6154,4978,139.587402,46.585870,0.942665,5111,79.612728,0.510564,310.926,0.647069,2.996346,1
2914,7154,5764,151.818958,49.712749,0.944869,5902,85.667688,0.817589,335.586,0.643171,3.053924,1
2915,8154,6696,165.078317,52.861381,0.947343,6906,92.334241,0.468252,366.578,0.626170,3.122853,1
2916,9154,5211,147.082961,45.843855,0.950185,5388,81.454596,0.500384,328.683,0.606145,3.208346,1
2917,10154,7882,145.276770,70.498859,0.874363,8102,100.178212,0.587332,354.052,0.790155,2.060697,0
2918,11154,8645,152.370598,72.806622,0.878455,8882,104.914993,0.604123,368.803,0.798704,2.092812,0
2919,12154,8711,154.907415,72.518014,0.883655,8919,105.314717,0.587787,375.182,0.777667,2.136123,0
2920,13154,8447,153.243123,70.525585,0.887805,8596,103.706579,0.628497,362.872,0.806131,2.172873,0
2921,14154,9067,160.809325,72.944762,0.891200,9347,107.445162,0.610572,384.118,0.772226,2.204536,0
2922,15154,8857,160.333313,71.627454,0.894663,9106,106.193609,0.705119,382.644,0.760163,2.238434,0
2923,16154,8149,155.113976,68.155200,0.898297,8433,101.860832,0.734409,371.959,0.740157,2.275893,0
2924,17154,8488,159.443961,68.365183,0.903413,8723,103.957959,0.606026,376.600,0.752064,2.332239,0
2925,18154,5671,140.360823,52.443208,0.927577,5857,84.973769,0.547976,320.322,0.694538,2.676435,0
2926,155,4996,115.754315,57.079434,0.869968,5170,79.756534,0.592224,289.043,0.751463,2.027951,1
2927,1155,5295,134.266097,50.881144,0.925414,5436,82.108485,0.688915,306.525,0.708181,2.638818,1
2928,2155,5988,145.827992,53.172428,0.931155,6127,87.316427,0.606748,331.560,0.684490,2.742549,1
2929,3155,6117,149.081659,52.960102,0.934774,6269,88.251948,0.680423,335.603,0.682491,2.814981,1
2930,4155,6629,157.592037,54.818971,0.937549,6827,91.871132,0.549258,356.098,0.656930,2.874772,1
2931,5155,6132,153.087598,52.117784,0.940265,6315,88.360087,0.786154,342.219,0.657966,2.937339,1
2932,6155,6302,156.085563,52.090878,0.942668,6475,89.576535,0.524642,349.648,0.647778,2.996409,1
2933,7155,6492,160.305008,52.490520,0.944871,6658,90.916836,0.660562,356.303,0.642613,3.053980,1
2934,8155,6743,165.237886,52.911641,0.947345,6932,92.657726,0.731186,363.440,0.641501,3.122902,1
2935,9155,6233,161.170133,50.231545,0.950191,6388,89.084803,0.460170,348.659,0.644325,3.208544,1
2936,10155,5699,156.410823,46.848623,0.954089,5921,85.183286,0.456651,353.297,0.573758,3.338643,1
2937,11155,8371,150.170999,71.754844,0.878457,8590,103.238986,0.764335,363.838,0.794641,2.092834,0
2938,12155,7977,148.417595,69.476724,0.883667,8248,100.780116,0.781140,359.471,0.775750,2.136220,0
2939,13155,6616,136.526692,62.829313,0.887816,6769,91.781005,0.615327,327.624,0.774558,2.172978,0
2940,14155,8397,154.111237,69.906321,0.891201,8671,103.399190,0.639041,368.603,0.776634,2.204539,0
2941,15155,8837,159.191545,71.117152,0.894664,8956,106.073644,0.808213,374.812,0.790474,2.238441,0
2942,16155,8931,161.436023,70.933009,0.898298,9133,106.636309,0.711350,379.824,0.777938,2.275894,0
2943,17155,7102,145.964141,62.578489,0.903435,7246,95.092309,0.591094,342.652,0.760123,2.332497,0
2944,18155,6450,149.129142,55.684037,0.927673,6654,90.622266,0.586470,340.517,0.699024,2.678131,0
2945,156,5166,116.481208,57.405443,0.870126,5285,81.102130,0.623762,286.844,0.788992,2.029097,1
2946,1156,7126,156.146213,59.171768,0.925417,7265,95.252848,0.507478,358.576,0.696455,2.638863,1
2947,2156,6045,147.847096,53.908482,0.931155,6242,87.731027,0.696991,339.499,0.659066,2.742557,1
2948,3156,6668,155.826761,55.355372,0.934776,6862,92.140986,0.498915,355.563,0.662784,2.815025,1
2949,4156,6468,154.621866,53.785361,0.937550,6621,90.748627,0.500309,344.258,0.685823,2.874795,1
2950,5156,5365,142.816666,48.620983,0.940265,5501,82.649441,0.498977,318.918,0.662860,2.937346,1
2951,6156,6935,164.672434,54.954351,0.942673,7182,93.967634,0.760417,373.141,0.625908,2.996531,1
2952,7156,7150,168.430931,55.150973,0.944872,7487,95.413116,0.645074,391.493,0.586230,3.053997,1
2953,8156,9249,154.231372,76.989291,0.866498,9382,108.518167,0.779980,373.680,0.832348,2.003283,0
2954,9156,6289,161.652161,50.381387,0.950192,6442,89.484096,0.461239,355.564,0.625109,3.208569,1
